,name,text_cleaned,year,type
30,MUFG,"The CDP collects, analyzes and evaluates information on greenhouse gas emissions and climate change initiatives of the world's major companies from the perspective of the management risks that climate change poses to companies, with the aim of making information on corporate initiatives available on a common scale.",2020.0,ab
31,MUFG,CDP CDP (formerly the Carbon Disclosure Project) is a project that institutional investors from around the world work together and urges corporations to disclose their strategies on climate change as well as detailed data on their greenhouse gas emissions.,2020.0,ab
32,MUFG,Implementation of the First Green Financing for Private REITs* in Japan MUFG Bank and Mitsubishi UFJ Trust and Banking Corporation have developed a finance scheme for private REITs that limits its use to the acquisition financing of properties with high environmental performance and the refinancing.,2020.0,ab
33,MUFG,"Consulting Services Related to Carbon Credit Since 2001, Mitsubishi UFJ Morgan Stanley Securities (the Securities Business) is promoting international initiatives to reduce GHG emissions under the Clean Development Mechanism (CDM)*1 by assisting U.",2020.0,ab
34,MUFG,"Compared with conventional HID(note) street lights, the project will significantly reduce energy consumption and GHG emissions.",2020.0,ab
35,MUFG,"Mitsubishi UFJ Morgan Stanley Securities (the Securities Business) contributes to the smooth implementation of this project by developing MRV methodology for measuring, reporting and verifying reductions in GHG emissions and supporting the project's registration under the JCM.",2020.0,ab
36,MUFG,"In accordance with laws and ordinances, each building is being equipped with energy-saving air-conditioning and lighting equipment, in our effort to reduce greenhouse gas emissions.",2020.0,ab
37,MUFG,"Moreover, for buildings located in Tokyo, in accordance with Tokyo Metropolitan Government environmental protection laws, the Bank has obtained a third party inspection rating for greenhouse gas emissions, and has published its Plan for Global Warming Countermeasures.",2020.0,ab
38,MUFG,"The Equator Principles requires projects to complete alternatives analysis and publicly report annual greenhouse gas emissions for projects that are expected to emit more than 100,000 tons of CO2 equivalent annually.",2020.0,ab
39,MUFG,"To reduce the environmental burden attributable to our business activities, we are working to assess and reduce the environmental footprints of our operations, such as GHG emissions, and *Scope of Reporting : Includes five companies : Mitsubishi UFJ Financial Group, MUFG Bank, Mitsubishi UFJ Trust and Banking, Mitsubishi UFJ Morgan Stanley Securities, and Mitsubishi UFJ NICOS.",2020.0,ab
40,MUFG,"■ GHG Emissions and Basic Unit of Electricity Use Scope 1 Direct CO2 emissions 11,344 11,421 11,836 10,795 9,963 Unit FY2015 FY2016 FY2017 FY2018 FY2019 Scope 2 Indirect CO2 emissions 209,604 212,282 202,004 186,870 184,287 CO2 emissions Scope 3 Other indirect CO2 emissions t-CO2 11,792 11,487 10,598 10,309 7,959 Offsets using CDM credits -- -25,500 0 0 0 Total 232,740 209,689 224,439 207,973 202,209 Basic unit of CO emission (CO2 emissions per unit of floor space) Basic unit of electricity use (Electricity use per unit of floor space) 105 180 96 188 103 183 96 175 93 182 t-CO2 t-CO2 t-CO2 t-CO2 t-CO2 /1,000m2 kWh/m2 *Before deduction of CO2 emission reduction (4,453t-CO2) by TEPCO Energy Partner's ""Aqua Premium"".",2020.0,ab
41,MUFG,"Greenhouse Gas Emissions-Related Indicators for the Portfolio Mitsubishi UFJ Trust and Banking Corporation calculates and compares greenhouse gas emission-related indicators (total greenhouse gas emissions, carbon footprint, carbon intensity, and weighted average carbon emission factors) to a benchmark* for measuring and managing climate change related risks and opportunities in our portfolios of domestic bonds and equities and foreign bonds and foreign equities.",2020.0,ab
42,MUFG,A comparison of the greenhouse gas emissions-related indicators (Scope 1-3) for all of its applicable assets with the benchmark confirms that the value of the portfolio managed by Mitsubishi UFJ Trust and Banking Corporation is lower than that of the benchmark.,2020.0,ab
43,MUFG,"Indicators Related to the Amount of Greenhouse Gas Emissions Total carbon emissions : Total amount of greenhouse emissions related to the portfolio Carbon footprint : Total greenhouse gas emissions divided by the market value of the portfolio Carbon intensity : Total greenhouse gas emissions divided by the sales of investee companies Weighted average carbon intensity (WACI) : Weighted average of emissions per unit of sales of the investee company according to the composition of the portfolio Total carbon emissions Total carbon emissions (Scope 1 to 3, million t-CO2e) (Scope 1 to 3, million t-CO2e) Carbon footprint Carbon footprint (t-CO2e) (t-CO2e) Carbon intensity Carbon intensity (t-CO2e/million USD) (t-CO2e/million USD) Weighted average Weighted average carbon intensity carbon intensity (t-CO2e/million USD) (t-CO2e/million USD) Mitsubishi UFJ Mitsubishi UFJ Trust and Banking Trust and Banking Corporation Corporation Comparison Comparison with BM with BM Mitsubishi UFJ Mitsubishi UFJ Trust and Banking Trust and Banking Corporation Corporation Comparison Comparison with BM with BM Mitsubishi UFJ Mitsubishi UFJ Trust and Banking Trust and Banking Corporation Corporation Comparison Comparison with BM with BM Mitsubishi UFJ Mitsubishi UFJ Trust and Banking Trust and Banking Corporation Corporation Comparison Comparison with BM with BM 5 5 35 35 1 1 13 13 72% 72% 96% 96% 76% 76% 86% 86% 239 239 91 91 59 59 64 64 71% 71% 94% 94% 54% 54% 89% 89% 286 286 107 107 125 125 181 181 64% 64% 98% 98% 56% 56% 99% 99% 288 288 93 93 111 111 169 169 63% 63% 99% 99% 46% 46% 90% 90% Domestic Domestic bonds bonds Domestic Domestic equities equities Foreign Foreign bonds bonds Foreign Foreign equities equities *Benchmark (BM) - Domestic bonds : Industrial bonds only in NOMURA-BPI (composite) - Domestic equities : Including TOPIX dividends - Foreign bonds : Industrial bonds only in Bloomberg Barclays Global (composite) - Foreign equities : MSCI-KOKUSAI (yen-based) - Carbon footprint, carbon intensity, and weighted average carbon intensity are calculated based on Scope 1 to 2 57 Scenario Analysis To quantitatively identify climate change related risks and opportunities, Mitsubishi UFJ Trust and Banking Corporation used ISS's analysis method based on IEA* projections to forecast future trends in total greenhouse gas emissions reductions up to 2050 in the investee companies in the portfolio targeting domestic bonds and equities and foreign bonds and equities.",2020.0,ab
44,MUFG,"Based on the projections for total greenhouse gas emissions with the four assets in a single portfolio, the total emissions are expected to rise close to the 4°C Scenario, which is expected to be inconsistent with the 2°C Scenario in 2042.",2020.0,ab
45,MUFG,"■ Projected transition pathways for total greenhouse gas emissions in a four-asset integrated portfolio under the 2°C, 4°C and 6°C Scenarios (Scope 1) 2°C scenario 4°C scenario 6°C scenario …… Total greenhouse gas emissions under the portfolio 2042 (million tCO e) 40,000 35,000 30,000 25,000 20,000 15,000 10,000 5,000 0 2021 2022 2023 2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 (Year) Future Actions Based on the Analysis Based on the results of the analysis of the total greenhouse gas emissions transition pathway, Mitsubishi UFJ Trust and Banking Corporation believes that bringing the expected transition of the total greenhouse gas emissions of its portfolio under the near 4°C scenario closer to the 2°C scenario will help to limit risks.",2020.0,ab
46,SCB,"WAYS TO SUSTAINABLE TOGETHER SUSTAINABILITY REPORT 2020 15 Reduction in Energy Consumption 24 % (Compared to 2019 baseline) Reduction in Greenhouse Gas Emissions Scope 1 and Scope 2 13 % and 26 % (Compared to 2019 baseline) Reduction in Water Consumption 30 % (Compared to 2019 baseline) Approved Sustainable Lending More Than 14,000 Million Baht 2020 Performance Highlight Special Report Selected as a member of Dow Jones Sustainability Indices (DJSI) for the World Index and the Emerging Markets Index in the Bank sector for the 3rd consecutive year Selected a member of FTSE4Good Index Series in the FTSE4Good Emerging Index By FTSE Russell Rated “AA” on Environmental, Social, and Governance (ESG) Performance in the Banking Category By MSCI Rated “B” on Climate Change Management Assessment By CDP Listed in the Thailand Sustainability Investment (THSI) By the Stock Exchange of Thailand SPECIAL REPORT: SCB STANDS BY YOU TO OVERCOME THE COVID-19 PANDEMIC 2020 Performance Highlight Special Report The COVID-19 pandemic led to profound and widespread impacts upon the economy and society, nevertheless, resulting in collaborations across all sectors to sustain and promote Thailand’s economy and Thai people’s wellbeing in order to promptly return to the normal livelihood.",2020.0,ab
